 Rows: Electric field / N (Td)                                         
  0.2030E+24  0.1184E+25  0.2010E+25  0.6380E+25
  0.1956E+24  0.1181E+25  0.2007E+25  0.6365E+25
  0.1886E+24  0.1179E+25  0.2003E+25  0.6350E+25
  0.1819E+24  0.1177E+25  0.2000E+25  0.6331E+25
  0.1756E+24  0.1174E+25  0.1997E+25  0.6314E+25
  0.1696E+24  0.1172E+25  0.1994E+25  0.6298E+25
  0.1639E+24  0.1170E+25  0.1990E+25  0.6285E+25
  0.1585E+24  0.1168E+25  0.1987E+25  0.6268E+25

 Energy diffusion coef. *N (1/m/s)                               
  0.1179E+25  0.1028E+25  0.9200E+24  0.8407E+24
  0.6354E+25  0.6658E+25  0.8053E+25  0.1110E+26
  0.1057E+26  0.7909E+25  0.1014E+26  0.1526E+26
  0.1611E+26  0.8513E+25  0.1108E+26  0.1772E+26
  0.2380E+26  0.9039E+25  0.1190E+26  0.2016E+26
  0.3329E+26  0.9527E+25  0.1267E+26  0.2275E+26
  0.4556E+26  0.9996E+25  0.1343E+26  0.2554E+26
  0.6224E+26  0.1045E+26  0.1416E+26  0.2856E+26
  0.8568E+26  0.1089E+26  0.1489E+26  0.3182E+26
  0.1207E+27  0.1132E+26  0.1561E+26  0.3533E+26
  0.1773E+27  0.1175E+26  0.1633E+26  0.3905E+26
  0.2755E+27  0.1217E+26  0.1705E+26  0.4304E+26
  0.4455E+27  0.1259E+26  0.1777E+26  0.4724E+26
  0.7165E+27  0.1301E+26  0.1848E+26  0.5164E+26
  0.1092E+28  0.1343E+26  0.1920E+26  0.5624E+26
  0.1538E+28  0.1385E+26  0.1992E+26  0.6105E+26
  0.2003E+28  0.1427E+26  0.2065E+26  0.6602E+26
  0.2444E+28  0.1469E+26  0.2137E+26  0.7110E+26
  0.2838E+28  0.1512E+26  0.2211E+26  0.7627E+26
  0.3178E+28  0.1555E+26  0.2284E+26  0.8162E+26
  0.3467E+28  0.1599E+26  0.2359E+26  0.8702E+26
  0.3710E+28  0.1643E+26  0.2434E+26  0.9247E+26
  0.3915E+28  0.1687E+26  0.2510E+26  0.9812E+26
  0.4089E+28  0.1732E+26  0.2586E+26  0.1036E+27
  0.4237E+28  0.1778E+26  0.2663E+26  0.1092E+27
  0.4364E+28  0.1823E+26  0.2741E+26  0.1149E+27
  0.4473E+28  0.1870E+26  0.2818E+26  0.1206E+27
  0.4567E+28  0.1917E+26  0.2898E+26  0.1262E+27
  0.4649E+28  0.1964E+26  0.2977E+26  0.1318E+27
  0.4722E+28  0.2012E+26  0.3057E+26  0.1376E+27
  0.4786E+28  0.2061E+26  0.3137E+26  0.1431E+27
  0.4842E+28  0.2109E+26  0.3219E+26  0.1490E+27
  0.4893E+28  0.2159E+26  0.3301E+26  0.1544E+27
  0.4938E+28  0.2209E+26  0.3384E+26  0.1601E+27
  0.4978E+28  0.2260E+26  0.3467E+26  0.1656E+27
  0.5015E+28  0.2311E+26  0.3551E+26  0.1712E+27
  0.5048E+28  0.2362E+26  0.3636E+26  0.1767E+27
  0.5078E+28  0.2415E+26  0.3721E+26  0.1823E+27
  0.5106E+28  0.2467E+26  0.3806E+26  0.1879E+27
  0.5131E+28  0.2521E+26  0.3893E+26  0.1934E+27
  0.5154E+28  0.2575E+26  0.3981E+26  0.1989E+27
  0.5175E+28  0.2629E+26  0.4068E+26  0.2044E+27
  0.5195E+28  0.2684E+26  0.4157E+26  0.2100E+27
  0.5213E+28  0.2740E+26  0.4246E+26  0.2154E+27
  0.5229E+28  0.2795E+26  0.4336E+26  0.2210E+27
  0.5245E+28  0.2853E+26  0.4425E+26  0.2265E+27
  0.5259E+28  0.2910E+26  0.4518E+26  0.2320E+27
  0.5272E+28  0.2967E+26  0.4608E+26  0.2375E+27
  0.5285E+28  0.3027E+26  0.4703E+26  0.2430E+27
  0.5297E+28  0.3086E+26  0.4794E+26  0.2486E+27
  0.5308E+28  0.3145E+26  0.4888E+26  0.2543E+27
  0.5318E+28  0.3206E+26  0.4983E+26  0.2598E+27
  0.5327E+28  0.3266E+26  0.5078E+26  0.2653E+27
  0.5336E+28  0.3329E+26  0.5174E+26  0.2710E+27
  0.5345E+28  0.3391E+26  0.5270E+26  0.2768E+27
  0.5353E+28  0.3453E+26  0.5367E+26  0.2823E+27
  0.5360E+28  0.3518E+26  0.5466E+26  0.2880E+27
  0.5368E+28  0.3581E+26  0.5566E+26  0.2937E+27
  0.5374E+28  0.3648E+26  0.5664E+26  0.2997E+27
  0.5381E+28  0.3715E+26  0.5766E+26  0.3054E+27

 Total collision freq. /N (m3/s)                                 
  0.5202E-14  0.5023E-14  0.5540E-14  0.6170E-14
  0.1717E-12  0.1293E-12  0.1006E-12  0.7415E-13
  0.2302E-12  0.1409E-12  0.1079E-12  0.7705E-13
  0.2710E-12  0.1452E-12  0.1100E-12  0.7746E-13
  0.2995E-12  0.1485E-12  0.1116E-12  0.7760E-13
  0.3197E-12  0.1513E-12  0.1128E-12  0.7759E-13
  0.3345E-12  0.1538E-12  0.1139E-12  0.7747E-13
  0.3452E-12  0.1562E-12  0.1149E-12  0.7725E-13
  0.3524E-12  0.1584E-12  0.1158E-12  0.7695E-13
  0.3565E-12  0.1605E-12  0.1167E-12  0.7658E-13
  0.3578E-12  0.1625E-12  0.1174E-12  0.7616E-13
  0.3563E-12  0.1644E-12  0.1182E-12  0.7568E-13
  0.3521E-12  0.1663E-12  0.1188E-12  0.7517E-13
  0.3451E-12  0.1680E-12  0.1195E-12  0.7462E-13
  0.3357E-12  0.1697E-12  0.1201E-12  0.7405E-13
  0.3243E-12  0.1714E-12  0.1206E-12  0.7346E-13
  0.3116E-12  0.1729E-12  0.1212E-12  0.7284E-13
  0.2985E-12  0.1745E-12  0.1217E-12  0.7222E-13
  0.2858E-12  0.1759E-12  0.1222E-12  0.7159E-13
  0.2739E-12  0.1774E-12  0.1227E-12  0.7095E-13
  0.2632E-12  0.1788E-12  0.1231E-12  0.7031E-13
  0.2537E-12  0.1801E-12  0.1235E-12  0.6967E-13
  0.2454E-12  0.1814E-12  0.1239E-12  0.6902E-13
  0.2383E-12  0.1827E-12  0.1243E-12  0.6840E-13
  0.2322E-12  0.1839E-12  0.1247E-12  0.6776E-13
  0.2269E-12  0.1851E-12  0.1251E-12  0.6714E-13
  0.2223E-12  0.1863E-12  0.1254E-12  0.6652E-13
  0.2183E-12  0.1875E-12  0.1258E-12  0.6591E-13
  0.2149E-12  0.1886E-12  0.1261E-12  0.6533E-13
  0.2119E-12  0.1897E-12  0.1264E-12  0.6474E-13
  0.2093E-12  0.1907E-12  0.1268E-12  0.6416E-13
  0.2070E-12  0.1918E-12  0.1271E-12  0.6359E-13
  0.2049E-12  0.1928E-12  0.1274E-12  0.6305E-13
  0.2031E-12  0.1938E-12  0.1276E-12  0.6250E-13
  0.2015E-12  0.1947E-12  0.1279E-12  0.6197E-13
  0.2000E-12  0.1957E-12  0.1282E-12  0.6145E-13
  0.1987E-12  0.1966E-12  0.1285E-12  0.6095E-13
  0.1975E-12  0.1975E-12  0.1287E-12  0.6045E-13
  0.1964E-12  0.1984E-12  0.1290E-12  0.5997E-13
  0.1955E-12  0.1993E-12  0.1292E-12  0.5950E-13
  0.1946E-12  0.2001E-12  0.1294E-12  0.5904E-13
  0.1938E-12  0.2010E-12  0.1297E-12  0.5858E-13
  0.1930E-12  0.2018E-12  0.1299E-12  0.5815E-13
  0.1923E-12  0.2026E-12  0.1301E-12  0.5773E-13
  0.1917E-12  0.2033E-12  0.1303E-12  0.5731E-13
  0.1911E-12  0.2041E-12  0.1306E-12  0.5689E-13
  0.1906E-12  0.2049E-12  0.1308E-12  0.5649E-13
  0.1901E-12  0.2056E-12  0.1310E-12  0.5611E-13
  0.1896E-12  0.2063E-12  0.1312E-12  0.5574E-13
  0.1892E-12  0.2071E-12  0.1314E-12  0.5537E-13
  0.1888E-12  0.2078E-12  0.1316E-12  0.5501E-13
  0.1884E-12  0.2084E-12  0.1317E-12  0.5465E-13
  0.1881E-12  0.2091E-12  0.1319E-12  0.5429E-13
  0.1877E-12  0.2098E-12  0.1321E-12  0.5396E-13
  0.1874E-12  0.2104E-12  0.1323E-12  0.5365E-13
  0.1871E-12  0.2111E-12  0.1325E-12  0.5334E-13
  0.1869E-12  0.2117E-12  0.1326E-12  0.5302E-13
  0.1866E-12  0.2123E-12  0.1328E-12  0.5272E-13
  0.1864E-12  0.2129E-12  0.1330E-12  0.5242E-13
  0.1861E-12  0.2135E-12  0.1331E-12  0.5212E-13

 Momentum frequency /N (m3/s)                                    
  0.6715E-14  0.6027E-14  0.6613E-14  0.7352E-14
  0.2085E-12  0.1507E-12  0.1151E-12  0.8294E-13
  0.2768E-12  0.1650E-12  0.1220E-12  0.8039E-13
  0.3171E-12  0.1695E-12  0.1236E-12  0.7851E-13
  0.3398E-12  0.1728E-12  0.1246E-12  0.7684E-13
  0.3547E-12  0.1758E-12  0.1255E-12  0.7520E-13
  0.3643E-12  0.1785E-12  0.1262E-12  0.7359E-13
  0.3690E-12  0.1811E-12  0.1270E-12  0.7199E-13
  0.3694E-12  0.1836E-12  0.1277E-12  0.7044E-13
  0.3660E-12  0.1860E-12  0.1283E-12  0.6892E-13
  0.3591E-12  0.1882E-12  0.1289E-12  0.6749E-13
  0.3485E-12  0.1904E-12  0.1294E-12  0.6609E-13
  0.3344E-12  0.1924E-12  0.1300E-12  0.6478E-13
  0.3177E-12  0.1944E-12  0.1305E-12  0.6354E-13
  0.2999E-12  0.1963E-12  0.1310E-12  0.6238E-13
  0.2830E-12  0.1981E-12  0.1315E-12  0.6127E-13
  0.2690E-12  0.1998E-12  0.1319E-12  0.6022E-13
  0.2589E-12  0.2015E-12  0.1323E-12  0.5927E-13
  0.2531E-12  0.2030E-12  0.1328E-12  0.5841E-13
  0.2512E-12  0.2045E-12  0.1332E-12  0.5758E-13
  0.2529E-12  0.2060E-12  0.1336E-12  0.5681E-13
  0.2575E-12  0.2074E-12  0.1339E-12  0.5614E-13
  0.2647E-12  0.2088E-12  0.1343E-12  0.5542E-13
  0.2740E-12  0.2101E-12  0.1347E-12  0.5489E-13
  0.2851E-12  0.2114E-12  0.1350E-12  0.5432E-13
  0.2979E-12  0.2126E-12  0.1353E-12  0.5382E-13
  0.3120E-12  0.2138E-12  0.1357E-12  0.5337E-13
  0.3274E-12  0.2149E-12  0.1360E-12  0.5292E-13
  0.3440E-12  0.2161E-12  0.1363E-12  0.5260E-13
  0.3617E-12  0.2171E-12  0.1366E-12  0.5222E-13
  0.3804E-12  0.2182E-12  0.1369E-12  0.5193E-13
  0.4001E-12  0.2192E-12  0.1372E-12  0.5160E-13
  0.4207E-12  0.2202E-12  0.1375E-12  0.5142E-13
  0.4422E-12  0.2212E-12  0.1378E-12  0.5115E-13
  0.4645E-12  0.2221E-12  0.1381E-12  0.5096E-13
  0.4876E-12  0.2230E-12  0.1384E-12  0.5075E-13
  0.5116E-12  0.2239E-12  0.1387E-12  0.5064E-13
  0.5364E-12  0.2247E-12  0.1389E-12  0.5046E-13
  0.5620E-12  0.2256E-12  0.1392E-12  0.5035E-13
  0.5883E-12  0.2264E-12  0.1395E-12  0.5025E-13
  0.6155E-12  0.2272E-12  0.1398E-12  0.5016E-13
  0.6433E-12  0.2280E-12  0.1400E-12  0.5006E-13
  0.6720E-12  0.2288E-12  0.1403E-12  0.5001E-13
  0.7014E-12  0.2295E-12  0.1405E-12  0.5000E-13
  0.7315E-12  0.2303E-12  0.1408E-12  0.4994E-13
  0.7624E-12  0.2310E-12  0.1411E-12  0.4988E-13
  0.7940E-12  0.2317E-12  0.1413E-12  0.4984E-13
  0.8263E-12  0.2324E-12  0.1416E-12  0.4984E-13
  0.8594E-12  0.2330E-12  0.1418E-12  0.4989E-13
  0.8932E-12  0.2337E-12  0.1421E-12  0.4990E-13
  0.9277E-12  0.2343E-12  0.1423E-12  0.4987E-13
  0.9630E-12  0.2350E-12  0.1426E-12  0.4989E-13
  0.9989E-12  0.2356E-12  0.1428E-12  0.4988E-13
  0.1036E-11  0.2362E-12  0.1430E-12  0.4991E-13
  0.1073E-11  0.2368E-12  0.1433E-12  0.4998E-13
  0.1111E-11  0.2374E-12  0.1435E-12  0.5004E-13
  0.1150E-11  0.2379E-12  0.1437E-12  0.5009E-13
  0.1190E-11  0.2385E-12  0.1440E-12  0.5014E-13
  0.1230E-11  0.2390E-12  0.1442E-12  0.5015E-13
  0.1271E-11  0.2395E-12  0.1444E-12  0.5020E-13

 e-i momentum frequency /N (m3/s)                                
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    

 Total ionization freq. /N (m3/s)                                
   0.000       0.000       0.000       0.000    
   0.000      0.2298E-20  0.2076E-20  0.1223E-19
   0.000      0.6067E-18  0.6463E-18  0.1722E-17
   0.000      0.3740E-17  0.4348E-17  0.9872E-17
   0.000      0.1034E-16  0.1272E-16  0.2717E-16
   0.000      0.2047E-16  0.2623E-16  0.5469E-16
   0.000      0.3397E-16  0.4488E-16  0.9287E-16
   0.000      0.5058E-16  0.6852E-16  0.1420E-15
   0.000      0.7007E-16  0.9691E-16  0.2023E-15
   0.000      0.9224E-16  0.1298E-15  0.2739E-15
   0.000      0.1169E-15  0.1671E-15  0.3566E-15
   0.000      0.1438E-15  0.2084E-15  0.4508E-15
   0.000      0.1729E-15  0.2536E-15  0.5558E-15
   0.000      0.2039E-15  0.3025E-15  0.6715E-15
   0.000      0.2368E-15  0.3549E-15  0.7976E-15
   0.000      0.2715E-15  0.4106E-15  0.9340E-15
   0.000      0.3078E-15  0.4696E-15  0.1080E-14
   0.000      0.3457E-15  0.5315E-15  0.1235E-14
   0.000      0.3849E-15  0.5963E-15  0.1398E-14
   0.000      0.4256E-15  0.6638E-15  0.1569E-14
   0.000      0.4675E-15  0.7340E-15  0.1748E-14
   0.000      0.5105E-15  0.8065E-15  0.1932E-14
   0.000      0.5548E-15  0.8814E-15  0.2126E-14
   0.000      0.5998E-15  0.9584E-15  0.2320E-14
   0.000      0.6460E-15  0.1037E-14  0.2523E-14
   0.000      0.6930E-15  0.1118E-14  0.2728E-14
   0.000      0.7409E-15  0.1201E-14  0.2938E-14
   0.000      0.7896E-15  0.1286E-14  0.3152E-14
   0.000      0.8389E-15  0.1372E-14  0.3365E-14
   0.000      0.8889E-15  0.1459E-14  0.3585E-14
   0.000      0.9396E-15  0.1548E-14  0.3804E-14
   0.000      0.9907E-15  0.1638E-14  0.4029E-14
   0.000      0.1042E-14  0.1730E-14  0.4247E-14
   0.000      0.1094E-14  0.1822E-14  0.4474E-14
   0.000      0.1147E-14  0.1916E-14  0.4698E-14
   0.000      0.1200E-14  0.2011E-14  0.4924E-14
   0.000      0.1253E-14  0.2106E-14  0.5145E-14
   0.000      0.1307E-14  0.2203E-14  0.5374E-14
   0.000      0.1361E-14  0.2300E-14  0.5597E-14
   0.000      0.1415E-14  0.2398E-14  0.5820E-14
   0.000      0.1470E-14  0.2496E-14  0.6044E-14
   0.000      0.1524E-14  0.2595E-14  0.6269E-14
   0.000      0.1579E-14  0.2694E-14  0.6489E-14
   0.000      0.1634E-14  0.2794E-14  0.6706E-14
   0.000      0.1689E-14  0.2894E-14  0.6926E-14
   0.000      0.1744E-14  0.2994E-14  0.7148E-14
   0.000      0.1799E-14  0.3096E-14  0.7367E-14
   0.000      0.1854E-14  0.3197E-14  0.7580E-14
   0.000      0.1909E-14  0.3299E-14  0.7788E-14
   0.000      0.1965E-14  0.3399E-14  0.8001E-14
   0.000      0.2019E-14  0.3501E-14  0.8215E-14
   0.000      0.2075E-14  0.3603E-14  0.8424E-14
   0.000      0.2130E-14  0.3705E-14  0.8636E-14
   0.000      0.2185E-14  0.3806E-14  0.8841E-14
   0.000      0.2240E-14  0.3907E-14  0.9041E-14
   0.000      0.2294E-14  0.4009E-14  0.9241E-14
   0.000      0.2349E-14  0.4111E-14  0.9441E-14
   0.000      0.2403E-14  0.4213E-14  0.9638E-14
   0.000      0.2458E-14  0.4313E-14  0.9841E-14
   0.000      0.2513E-14  0.4415E-14  0.1004E-13

 Total attachment freq. /N (m3/s)                                
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    

 Townsend ioniz. coef. alpha/N (m2)                              
   0.000       0.000       0.000       0.000    
   0.000      0.2320E-24  0.1601E-24  0.6799E-24
   0.000      0.3356E-22  0.2643E-22  0.4640E-22
   0.000      0.1417E-21  0.1201E-21  0.1733E-21
   0.000      0.2995E-21  0.2657E-21  0.3501E-21
   0.000      0.4827E-21  0.4415E-21  0.5517E-21
   0.000      0.6779E-21  0.6335E-21  0.7641E-21
   0.000      0.8780E-21  0.8337E-21  0.9800E-21
   0.000      0.1079E-20  0.1037E-20  0.1195E-20
   0.000      0.1279E-20  0.1242E-20  0.1407E-20
   0.000      0.1476E-20  0.1444E-20  0.1615E-20
   0.000      0.1670E-20  0.1645E-20  0.1817E-20
   0.000      0.1860E-20  0.1843E-20  0.2013E-20
   0.000      0.2046E-20  0.2037E-20  0.2202E-20
   0.000      0.2227E-20  0.2228E-20  0.2384E-20
   0.000      0.2405E-20  0.2415E-20  0.2559E-20
   0.000      0.2579E-20  0.2598E-20  0.2728E-20
   0.000      0.2748E-20  0.2776E-20  0.2889E-20
   0.000      0.2913E-20  0.2951E-20  0.3043E-20
   0.000      0.3074E-20  0.3122E-20  0.3190E-20
   0.000      0.3230E-20  0.3288E-20  0.3331E-20
   0.000      0.3383E-20  0.3451E-20  0.3465E-20
   0.000      0.3532E-20  0.3609E-20  0.3592E-20
   0.000      0.3676E-20  0.3764E-20  0.3715E-20
   0.000      0.3817E-20  0.3915E-20  0.3830E-20
   0.000      0.3954E-20  0.4062E-20  0.3941E-20
   0.000      0.4087E-20  0.4205E-20  0.4046E-20
   0.000      0.4217E-20  0.4345E-20  0.4145E-20
   0.000      0.4343E-20  0.4480E-20  0.4241E-20
   0.000      0.4465E-20  0.4613E-20  0.4331E-20
   0.000      0.4584E-20  0.4741E-20  0.4418E-20
   0.000      0.4700E-20  0.4866E-20  0.4499E-20
   0.000      0.4812E-20  0.4989E-20  0.4578E-20
   0.000      0.4922E-20  0.5107E-20  0.4652E-20
   0.000      0.5028E-20  0.5222E-20  0.4724E-20
   0.000      0.5130E-20  0.5335E-20  0.4790E-20
   0.000      0.5230E-20  0.5444E-20  0.4856E-20
   0.000      0.5327E-20  0.5550E-20  0.4917E-20
   0.000      0.5422E-20  0.5653E-20  0.4976E-20
   0.000      0.5513E-20  0.5754E-20  0.5031E-20
   0.000      0.5601E-20  0.5851E-20  0.5084E-20
   0.000      0.5687E-20  0.5946E-20  0.5135E-20
   0.000      0.5771E-20  0.6038E-20  0.5184E-20
   0.000      0.5851E-20  0.6127E-20  0.5231E-20
   0.000      0.5930E-20  0.6214E-20  0.5274E-20
   0.000      0.6005E-20  0.6299E-20  0.5315E-20
   0.000      0.6079E-20  0.6381E-20  0.5355E-20
   0.000      0.6150E-20  0.6461E-20  0.5393E-20
   0.000      0.6219E-20  0.6537E-20  0.5431E-20
   0.000      0.6285E-20  0.6613E-20  0.5466E-20
   0.000      0.6350E-20  0.6686E-20  0.5498E-20
   0.000      0.6413E-20  0.6756E-20  0.5529E-20
   0.000      0.6473E-20  0.6825E-20  0.5558E-20
   0.000      0.6532E-20  0.6891E-20  0.5586E-20
   0.000      0.6588E-20  0.6956E-20  0.5614E-20
   0.000      0.6643E-20  0.7019E-20  0.5641E-20
   0.000      0.6696E-20  0.7079E-20  0.5665E-20
   0.000      0.6747E-20  0.7138E-20  0.5688E-20
   0.000      0.6796E-20  0.7195E-20  0.5708E-20
   0.000      0.6843E-20  0.7250E-20  0.5729E-20

 Townsend attach. coef. eta/N (m2)                               
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000    

 Power /N (eV m3/s)                                              
  0.2619E-20  0.2918E-20  0.2660E-20  0.2392E-20
  0.6072E-16  0.8403E-16  0.1100E-15  0.1527E-15
  0.1828E-15  0.3065E-15  0.4147E-15  0.6293E-15
  0.3588E-15  0.6714E-15  0.9207E-15  0.1449E-14
  0.5952E-15  0.1171E-14  0.1623E-14  0.2632E-14
  0.8908E-15  0.1797E-14  0.2518E-14  0.4201E-14
  0.1249E-14  0.2548E-14  0.3603E-14  0.6181E-14
  0.1678E-14  0.3418E-14  0.4876E-14  0.8600E-14
  0.2189E-14  0.4403E-14  0.6334E-14  0.1148E-13
  0.2796E-14  0.5503E-14  0.7977E-14  0.1485E-13
  0.3518E-14  0.6713E-14  0.9802E-14  0.1872E-13
  0.4387E-14  0.8029E-14  0.1181E-13  0.2313E-13
  0.5440E-14  0.9454E-14  0.1399E-13  0.2809E-13
  0.6720E-14  0.1098E-13  0.1636E-13  0.3360E-13
  0.8257E-14  0.1262E-13  0.1890E-13  0.3969E-13
  0.1004E-13  0.1435E-13  0.2162E-13  0.4639E-13
  0.1202E-13  0.1619E-13  0.2452E-13  0.5371E-13
  0.1410E-13  0.1812E-13  0.2759E-13  0.6160E-13
  0.1617E-13  0.2016E-13  0.3082E-13  0.7007E-13
  0.1815E-13  0.2230E-13  0.3424E-13  0.7921E-13
  0.1998E-13  0.2453E-13  0.3784E-13  0.8894E-13
  0.2163E-13  0.2686E-13  0.4159E-13  0.9924E-13
  0.2310E-13  0.2929E-13  0.4553E-13  0.1103E-12
  0.2439E-13  0.3180E-13  0.4963E-13  0.1218E-12
  0.2552E-13  0.3442E-13  0.5390E-13  0.1340E-12
  0.2651E-13  0.3713E-13  0.5833E-13  0.1467E-12
